DAY_DATE,DIRECTION,SPX_TR,,
7/23/09,FWD,0.003,,
7/24/09,FWD,0.003,,
7/27/09,FWD,-0.0026,,
7/28/09,FWD,-0.0044,,
7/29/09,FWD,0.012,,
7/30/09,FWD,0.0007,,
7/31/09,FWD,0.0154,,
8/3/09,FWD,0.003,,
8/4/09,FWD,-0.0026,,
8/5/09,FWD,-0.0055,,
8/6/09,FWD,0.0135,,
8/7/09,FWD,-0.0033,,
8/10/09,FWD,-0.0124,,
8/11/09,FWD,0.0119,,
8/12/09,FWD,0.007,,
8/13/09,FWD,-0.0085,,
8/14/09,FWD,-0.0241,,
8/17/09,FWD,0.0103,,
8/18/09,FWD,0.007,,
8/19/09,FWD,0.011,,
8/20/09,FWD,0.0188,,
8/21/09,FWD,-0.0005,,
8/24/09,FWD,0.0024,,
8/25/09,FWD,0.0002,,
8/26/09,FWD,0.0029,,
8/27/09,FWD,-0.0018,,
8/28/09,FWD,-0.008,,
8/31/09,FWD,-0.0221,,
9/1/09,FWD,-0.003,,
9/2/09,FWD,0.0086,,
9/3/09,FWD,0.0132,,
9/4/09,FWD,0.009,,
9/8/09,FWD,0.0078,,
9/9/09,FWD,0.0104,,
9/10/09,FWD,-0.0011,,
9/11/09,FWD,0.0064,,
9/14/09,FWD,0.0031,,
9/15/09,FWD,0.0153,,
9/16/09,FWD,-0.0029,,
9/17/09,FWD,0.0027,,
9/18/09,FWD,-0.0034,,
9/21/09,FWD,0.0066,,
9/22/09,FWD,-0.0101,,
9/23/09,FWD,-0.0094,,
9/24/09,FWD,-0.0061,,
9/25/09,FWD,0.018,,
9/28/09,FWD,-0.0022,,
9/29/09,FWD,-0.0032,,
9/30/09,FWD,-0.0257,,
10/1/09,FWD,-0.0045,,
10/2/09,FWD,0.0149,,
10/5/09,FWD,0.0137,,
10/6/09,FWD,0.0032,,
10/7/09,FWD,0.0075,,
10/8/09,FWD,0.0057,,
10/9/09,FWD,0.0044,,
10/12/09,FWD,-0.0027,,
10/13/09,FWD,0.0176,,
10/14/09,FWD,0.0042,,
10/15/09,FWD,-0.0081,,
10/16/09,FWD,0.0094,,
10/19/09,FWD,-0.0062,,
10/20/09,FWD,-0.0087,,
10/21/09,FWD,0.0107,,
10/22/09,FWD,-0.0122,,
10/23/09,FWD,-0.0117,,
10/26/09,FWD,-0.0033,,
10/27/09,FWD,-0.0194,,
10/28/09,FWD,0.0226,,
10/29/09,FWD,-0.0281,,
10/30/09,FWD,0.0065,,
11/2/09,FWD,0.0024,,
11/3/09,FWD,0.0014,,
11/4/09,FWD,0.0193,,
11/5/09,FWD,0.0026,,
11/6/09,FWD,0.0225,,
11/9/09,FWD,0.0002,,
11/10/09,FWD,0.005,,
11/11/09,FWD,-0.0101,,
11/12/09,FWD,0.0057,,
11/13/09,FWD,0.0147,,
11/16/09,FWD,0.001,,
11/17/09,FWD,-0.0003,,
11/18/09,FWD,-0.0134,,
11/19/09,FWD,-0.003,,
11/20/09,FWD,0.0137,,
11/23/09,FWD,-0.0005,,
11/24/09,FWD,0.0046,,
11/25/09,FWD,-0.017,,
11/27/09,FWD,0.0039,,
11/30/09,FWD,0.0121,,
12/1/09,FWD,0.0005,,
12/2/09,FWD,-0.0084,,
12/3/09,FWD,0.0055,,
12/4/09,FWD,-0.0024,,
12/7/09,FWD,-0.0101,,
12/8/09,FWD,0.0038,,
12/9/09,FWD,0.0059,,
12/10/09,FWD,0.0039,,
12/11/09,FWD,0.007,,
12/14/09,FWD,-0.0055,,
12/15/09,FWD,0.0011,,
12/16/09,FWD,-0.0118,,
12/17/09,FWD,0.0058,,
12/18/09,FWD,0.0105,,
12/21/09,FWD,0.0036,,
12/22/09,FWD,0.0025,,
12/23/09,FWD,0.0053,,
12/24/09,FWD,0.0013,,
12/28/09,FWD,-0.0012,,
12/29/09,FWD,0.0003,,
12/30/09,FWD,-0.01,,
12/31/09,FWD,0.0161,,
1/4/10,FWD,0.0031,,
1/5/10,FWD,0.001,,
1/6/10,FWD,0.0041,,
1/7/10,FWD,0.0029,,
1/8/10,FWD,0.0017,,
1/11/10,FWD,-0.0094,,
1/12/10,FWD,0.0084,,
1/13/10,FWD,0.0024,,
1/14/10,FWD,-0.0108,,
1/15/10,FWD,0.0125,,
1/19/10,FWD,-0.0104,,
1/20/10,FWD,-0.0189,,
1/21/10,FWD,-0.0221,,
1/22/10,FWD,0.0046,,
1/25/10,FWD,-0.0042,,
1/26/10,FWD,0.0049,,
1/27/10,FWD,-0.0117,,
1/28/10,FWD,-0.0098,,
1/29/10,FWD,0.0143,,
2/1/10,FWD,0.013,,
2/2/10,FWD,-0.0051,,
2/3/10,FWD,-0.0311,,
2/4/10,FWD,0.0029,,
2/5/10,FWD,-0.0085,,
2/8/10,FWD,0.0131,,
2/9/10,FWD,-0.002,,
2/10/10,FWD,0.0098,,
2/11/10,FWD,-0.0025,,
2/12/10,FWD,0.0181,,
2/16/10,FWD,0.0044,,
2/17/10,FWD,0.0067,,
2/18/10,FWD,0.0023,,
2/19/10,FWD,-0.001,,
2/22/10,FWD,-0.0121,,
2/23/10,FWD,0.0099,,
2/24/10,FWD,-0.0018,,
2/25/10,FWD,0.0014,,
2/26/10,FWD,0.0102,,
3/1/10,FWD,0.0023,,
3/2/10,FWD,0.0006,,
3/3/10,FWD,0.0038,,
3/4/10,FWD,0.014,,
3/5/10,FWD,0,,
3/8/10,FWD,0.0018,,
3/9/10,FWD,0.0047,,
3/10/10,FWD,0.0044,,
3/11/10,FWD,-0.0002,,
3/12/10,FWD,0.0005,,
3/15/10,FWD,0.0078,,
3/16/10,FWD,0.0058,,
3/17/10,FWD,-0.0003,,
3/18/10,FWD,-0.0051,,
3/19/10,FWD,0.0051,,
3/22/10,FWD,0.0073,,
3/23/10,FWD,-0.0055,,
3/24/10,FWD,-0.0017,,
3/25/10,FWD,0.0007,,
3/26/10,FWD,0.0059,,
3/29/10,FWD,0.0002,,
3/30/10,FWD,-0.0033,,
3/31/10,FWD,0.0075,,
4/1/10,FWD,0.008,,
4/5/10,FWD,0.0017,,
4/6/10,FWD,-0.0054,,
4/7/10,FWD,0.0034,,
4/8/10,FWD,0.0067,,
4/9/10,FWD,0.0018,,
4/12/10,FWD,0.0008,,
4/13/10,FWD,0.0112,,
4/14/10,FWD,0.0008,,
4/15/10,FWD,-0.0161,,
4/16/10,FWD,0.0045,,
4/19/10,FWD,0.0081,,
4/20/10,FWD,-0.001,,
4/21/10,FWD,0.0023,,
4/22/10,FWD,0.0071,,
4/23/10,FWD,-0.0043,,
4/26/10,FWD,-0.0234,,
4/27/10,FWD,0.0066,,
4/28/10,FWD,0.013,,
4/29/10,FWD,-0.0166,,
4/30/10,FWD,0.0131,,
5/3/10,FWD,-0.0238,,
5/4/10,FWD,-0.0062,,
5/5/10,FWD,-0.0322,,
5/6/10,FWD,-0.0153,,
5/7/10,FWD,0.044,,
5/10/10,FWD,-0.0032,,
5/11/10,FWD,0.0141,,
5/12/10,FWD,-0.0121,,
5/13/10,FWD,-0.0188,,
5/14/10,FWD,0.0013,,
5/17/10,FWD,-0.014,,
5/18/10,FWD,-0.005,,
5/19/10,FWD,-0.0389,,
5/20/10,FWD,0.015,,
5/21/10,FWD,-0.0129,,
5/24/10,FWD,0.0004,,
5/25/10,FWD,-0.0055,,
5/26/10,FWD,0.0332,,
5/27/10,FWD,-0.0123,,
5/28/10,FWD,-0.0171,,
6/1/10,FWD,0.026,,
6/2/10,FWD,0.0041,,
6/3/10,FWD,-0.0344,,
6/4/10,FWD,-0.0135,,
6/7/10,FWD,0.0111,,
6/8/10,FWD,-0.0059,,
6/9/10,FWD,0.0295,,
6/10/10,FWD,0.0047,,
6/11/10,FWD,-0.0018,,
6/14/10,FWD,0.0235,,
6/15/10,FWD,-0.0005,,
6/16/10,FWD,0.0014,,
6/17/10,FWD,0.0013,,
6/18/10,FWD,-0.0038,,
6/21/10,FWD,-0.0159,,
6/22/10,FWD,-0.003,,
6/23/10,FWD,-0.0168,,
6/24/10,FWD,0.0029,,
6/25/10,FWD,-0.0018,,
6/28/10,FWD,-0.031,,
6/29/10,FWD,-0.01,,
6/30/10,FWD,-0.0032,,
7/1/10,FWD,-0.0046,,
7/2/10,FWD,0.0054,,
7/6/10,FWD,0.0318,,
7/7/10,FWD,0.0094,,
7/8/10,FWD,0.0072,,
7/9/10,FWD,0.0008,,
7/12/10,FWD,0.0155,,
7/13/10,FWD,-0.0001,,
7/14/10,FWD,0.0012,,
7/15/10,FWD,-0.0288,,
7/16/10,FWD,0.006,,
7/19/10,FWD,0.0114,,
7/20/10,FWD,-0.0127,,
7/21/10,FWD,0.0225,,
7/22/10,FWD,0.0082,,
7/23/10,FWD,0.0112,,
7/26/10,FWD,-0.001,,
7/27/10,FWD,-0.0069,,
7/28/10,FWD,-0.004,,
7/29/10,FWD,0.0001,,
7/30/10,FWD,0.022,,
8/2/10,FWD,-0.0048,,
8/3/10,FWD,0.0064,,
8/4/10,FWD,-0.0012,,
8/5/10,FWD,-0.0036,,
8/6/10,FWD,0.0055,,
8/9/10,FWD,-0.0059,,
8/10/10,FWD,-0.0277,,
8/11/10,FWD,-0.0052,,
8/12/10,FWD,-0.004,,
8/13/10,FWD,0.0002,,
8/16/10,FWD,0.0125,,
8/17/10,FWD,0.0016,,
8/18/10,FWD,-0.0169,,
8/19/10,FWD,-0.0037,,
8/20/10,FWD,-0.004,,
8/23/10,FWD,-0.0145,,
8/24/10,FWD,0.0034,,
8/25/10,FWD,-0.0077,,
8/26/10,FWD,0.0169,,
8/27/10,FWD,-0.0145,,
8/30/10,FWD,0.0004,,
8/31/10,FWD,0.0296,,
9/1/10,FWD,0.0092,,
9/2/10,FWD,0.0132,,
9/3/10,FWD,-0.0114,,
9/7/10,FWD,0.0067,,
9/8/10,FWD,0.0048,,
9/9/10,FWD,0.0049,,
9/10/10,FWD,0.0115,,
9/13/10,FWD,-0.0007,,
9/14/10,FWD,0.0036,,
9/15/10,FWD,-0.0002,,
9/16/10,FWD,0.0008,,
9/17/10,FWD,0.0152,,
9/20/10,FWD,-0.0025,,
9/21/10,FWD,-0.0047,,
9/22/10,FWD,-0.0083,,
9/23/10,FWD,0.0212,,
9/24/10,FWD,-0.0057,,
9/27/10,FWD,0.005,,
9/28/10,FWD,-0.0025,,
9/29/10,FWD,-0.0031,,
9/30/10,FWD,0.0044,,
10/1/10,FWD,-0.008,,
10/4/10,FWD,0.0209,,
10/5/10,FWD,-0.0002,,
10/6/10,FWD,-0.0016,,
10/7/10,FWD,0.0061,,
10/8/10,FWD,0.0001,,
10/11/10,FWD,0.0038,,
10/12/10,FWD,0.0072,,
10/13/10,FWD,-0.0036,,
10/14/10,FWD,0.002,,
10/15/10,FWD,0.0073,,
10/18/10,FWD,-0.0159,,
10/19/10,FWD,0.0107,,
10/20/10,FWD,0.0018,,
10/21/10,FWD,0.0024,,
10/22/10,FWD,0.0022,,
10/25/10,FWD,0,,
10/26/10,FWD,-0.0026,,
10/27/10,FWD,0.0012,,
10/28/10,FWD,-0.0004,,
10/29/10,FWD,0.0009,,
11/1/10,FWD,0.0078,,
11/2/10,FWD,0.0039,,
11/3/10,FWD,0.0195,,
11/4/10,FWD,0.004,,
11/5/10,FWD,-0.002,,
11/8/10,FWD,-0.0077,,
11/9/10,FWD,0.0046,,
11/10/10,FWD,-0.0042,,
11/11/10,FWD,-0.0118,,
11/12/10,FWD,-0.0012,,
11/15/10,FWD,-0.0159,,
11/16/10,FWD,0.0004,,
11/17/10,FWD,0.0154,,
11/18/10,FWD,0.0026,,
11/19/10,FWD,-0.0015,,
11/22/10,FWD,-0.0142,,
11/23/10,FWD,0.015,,
11/24/10,FWD,-0.0072,,
11/26/10,FWD,-0.0011,,
11/29/10,FWD,-0.006,,
11/30/10,FWD,0.0218,,
12/1/10,FWD,0.0128,,
12/2/10,FWD,0.0027,,
12/3/10,FWD,-0.0013,,
12/6/10,FWD,0.0005,,
12/7/10,FWD,0.004,,
12/8/10,FWD,0.0039,,
12/9/10,FWD,0.006,,
12/10/10,FWD,0.0002,,
12/13/10,FWD,0.0009,,
12/14/10,FWD,-0.0051,,
12/15/10,FWD,0.0062,,
12/16/10,FWD,0.0008,,
12/17/10,FWD,0.0026,,
12/20/10,FWD,0.0062,,
12/21/10,FWD,0.0035,,
12/22/10,FWD,-0.0016,,
12/23/10,FWD,0.0006,,
12/27/10,FWD,0.0008,,
12/28/10,FWD,0.0012,,
12/29/10,FWD,-0.0015,,
12/30/10,FWD,-0.0002,,
12/31/10,FWD,0.0114,,
1/3/11,FWD,-0.0013,,
1/4/11,FWD,0.0051,,
1/5/11,FWD,-0.0017,,
1/6/11,FWD,-0.0018,,
1/7/11,FWD,-0.0014,,
1/10/11,FWD,0.0037,,
1/11/11,FWD,0.0091,,
1/12/11,FWD,-0.0017,,
1/13/11,FWD,0.0074,,
1/14/11,FWD,0.0014,,
1/18/11,FWD,-0.01,,
1/19/11,FWD,-0.0013,,
1/20/11,FWD,0.0024,,
1/21/11,FWD,0.0058,,
1/24/11,FWD,0.0003,,
1/25/11,FWD,0.0043,,
1/26/11,FWD,0.0023,,
1/27/11,FWD,-0.0178,,
1/28/11,FWD,0.0077,,
1/31/11,FWD,0.0167,,
2/1/11,FWD,-0.0025,,
2/2/11,FWD,0.0025,,
2/3/11,FWD,0.0029,,
2/4/11,FWD,0.0063,,
2/7/11,FWD,0.0045,,
2/8/11,FWD,-0.0027,,
2/9/11,FWD,0.0008,,
2/10/11,FWD,0.0056,,
2/11/11,FWD,0.0026,,
2/14/11,FWD,-0.0031,,
2/15/11,FWD,0.0064,,
2/16/11,FWD,0.0032,,
2/17/11,FWD,0.0019,,
2/18/11,FWD,-0.0205,,
2/22/11,FWD,-0.0061,,
2/23/11,FWD,-0.0008,,
2/24/11,FWD,0.0108,,
2/25/11,FWD,0.0056,,
2/28/11,FWD,-0.0157,,
3/1/11,FWD,0.0018,,
3/2/11,FWD,0.0173,,
3/3/11,FWD,-0.0074,,
3/4/11,FWD,-0.0083,,
3/7/11,FWD,0.0091,,
3/8/11,FWD,-0.0012,,
3/9/11,FWD,-0.0189,,
3/10/11,FWD,0.0074,,
3/11/11,FWD,-0.006,,
3/14/11,FWD,-0.0112,,
3/15/11,FWD,-0.0195,,
3/16/11,FWD,0.0134,,
3/17/11,FWD,0.0043,,
3/18/11,FWD,0.015,,
3/21/11,FWD,-0.0034,,
3/22/11,FWD,0.0029,,
3/23/11,FWD,0.0093,,
3/24/11,FWD,0.0032,,
3/25/11,FWD,-0.0027,,
3/28/11,FWD,0.0073,,
3/29/11,FWD,0.0068,,
3/30/11,FWD,-0.0018,,
3/31/11,FWD,0.005,,
4/1/11,FWD,0.0005,,
4/4/11,FWD,-0.0002,,
4/5/11,FWD,0.0026,,
4/6/11,FWD,-0.0015,,
4/7/11,FWD,-0.004,,
4/8/11,FWD,-0.0028,,
4/11/11,FWD,-0.0078,,
4/12/11,FWD,0.0003,,
4/13/11,FWD,0.0001,,
4/14/11,FWD,0.0039,,
4/15/11,FWD,-0.011,,
4/18/11,FWD,0.0058,,
4/19/11,FWD,0.0135,,
4/20/11,FWD,0.0053,,
4/21/11,FWD,-0.0016,,
4/25/11,FWD,0.009,,
4/26/11,FWD,0.0064,,
4/27/11,FWD,0.0036,,
4/28/11,FWD,0.0023,,
4/29/11,FWD,-0.0018,,
5/2/11,FWD,-0.0034,,
5/3/11,FWD,-0.0067,,
5/4/11,FWD,-0.009,,
5/5/11,FWD,0.0039,,
5/6/11,FWD,0.0046,,
5/9/11,FWD,0.0081,,
5/10/11,FWD,-0.0106,,
5/11/11,FWD,0.005,,
5/12/11,FWD,-0.008,,
5/13/11,FWD,-0.0061,,
5/16/11,FWD,-0.0001,,
5/17/11,FWD,0.009,,
5/18/11,FWD,0.0023,,
5/19/11,FWD,-0.0077,,
5/20/11,FWD,-0.0119,,
5/23/11,FWD,-0.0008,,
5/24/11,FWD,0.0033,,
5/25/11,FWD,0.0042,,
5/26/11,FWD,0.0043,,
5/27/11,FWD,0.0106,,
5/31/11,FWD,-0.0227,,
6/1/11,FWD,-0.0012,,
6/2/11,FWD,-0.0097,,
6/3/11,FWD,-0.0107,,
6/6/11,FWD,-0.0009,,
6/7/11,FWD,-0.004,,
6/8/11,FWD,0.0074,,
6/9/11,FWD,-0.014,,
6/10/11,FWD,0.001,,
6/13/11,FWD,0.0127,,
6/14/11,FWD,-0.0174,,
6/15/11,FWD,0.0019,,
6/16/11,FWD,0.0031,,
6/17/11,FWD,0.0054,,
6/20/11,FWD,0.0135,,
6/21/11,FWD,-0.0064,,
6/22/11,FWD,-0.0028,,
6/23/11,FWD,-0.0117,,
6/24/11,FWD,0.0092,,
6/27/11,FWD,0.0132,,
6/28/11,FWD,0.0084,,
6/29/11,FWD,0.0101,,
6/30/11,FWD,0.0145,,
7/1/11,FWD,-0.0013,,
7/5/11,FWD,0.0014,,
7/6/11,FWD,0.0105,,
7/7/11,FWD,-0.007,,
7/8/11,FWD,-0.0181,,
7/11/11,FWD,-0.0044,,
7/12/11,FWD,0.0032,,
7/13/11,FWD,-0.0067,,
7/14/11,FWD,0.0056,,
7/15/11,FWD,-0.0081,,
7/18/11,FWD,0.0163,,
7/19/11,FWD,-0.0005,,
7/20/11,FWD,0.0136,,
7/21/11,FWD,0.0009,,
7/22/11,FWD,-0.0056,,
7/25/11,FWD,-0.0041,,
7/26/11,FWD,-0.0203,,
7/27/11,FWD,-0.0031,,
7/28/11,FWD,-0.0064,,
7/29/11,FWD,-0.0041,,
8/1/11,FWD,-0.0256,,
8/2/11,FWD,0.0054,,
8/3/11,FWD,-0.0478,,
8/4/11,FWD,-0.0006,,
8/5/11,FWD,-0.0665,,
8/8/11,FWD,0.0474,,
8/9/11,FWD,-0.0438,,
8/10/11,FWD,0.0465,,
8/11/11,FWD,0.0053,,
8/12/11,FWD,0.0219,,
8/15/11,FWD,-0.0096,,
8/16/11,FWD,0.0012,,
8/17/11,FWD,-0.0445,,
8/18/11,FWD,-0.015,,
8/19/11,FWD,0.0003,,
8/22/11,FWD,0.0343,,
8/23/11,FWD,0.0133,,
8/24/11,FWD,-0.0155,,
8/25/11,FWD,0.0153,,
8/26/11,FWD,0.0284,,
8/29/11,FWD,0.0026,,
8/30/11,FWD,0.005,,
8/31/11,FWD,-0.0118,,
9/1/11,FWD,-0.0252,,
9/2/11,FWD,-0.0074,,
9/6/11,FWD,0.0289,,
9/7/11,FWD,-0.0106,,
9/8/11,FWD,-0.0267,,
9/9/11,FWD,0.007,,
9/12/11,FWD,0.0095,,
9/13/11,FWD,0.0135,,
9/14/11,FWD,0.0174,,
9/15/11,FWD,0.0057,,
9/16/11,FWD,-0.0098,,
9/19/11,FWD,-0.0016,,
9/20/11,FWD,-0.0294,,
9/21/11,FWD,-0.0319,,
9/22/11,FWD,0.0062,,
9/23/11,FWD,0.0233,,
9/26/11,FWD,0.0107,,
9/27/11,FWD,-0.0204,,
9/28/11,FWD,0.0082,,
9/29/11,FWD,-0.025,,
9/30/11,FWD,-0.0284,,
10/3/11,FWD,0.0226,,
10/4/11,FWD,0.0184,,
10/5/11,FWD,0.0184,,
10/6/11,FWD,-0.0081,,
10/7/11,FWD,0.0341,,
10/10/11,FWD,0.0006,,
10/11/11,FWD,0.01,,
10/12/11,FWD,-0.0029,,
10/13/11,FWD,0.0174,,
10/14/11,FWD,-0.0193,,
10/17/11,FWD,0.0204,,
10/18/11,FWD,-0.0125,,
10/19/11,FWD,0.0046,,
10/20/11,FWD,0.0188,,
10/21/11,FWD,0.0129,,
10/24/11,FWD,-0.02,,
10/25/11,FWD,0.0105,,
10/26/11,FWD,0.0343,,
10/27/11,FWD,0.0004,,
10/28/11,FWD,-0.0247,,
10/31/11,FWD,-0.0279,,
11/1/11,FWD,0.0162,,
11/2/11,FWD,0.019,,
11/3/11,FWD,-0.0063,,
11/4/11,FWD,0.0064,,
11/7/11,FWD,0.0123,,
11/8/11,FWD,-0.0366,,
11/9/11,FWD,0.0088,,
11/10/11,FWD,0.0195,,
11/11/11,FWD,-0.0094,,
11/14/11,FWD,0.005,,
11/15/11,FWD,-0.0163,,
11/16/11,FWD,-0.0168,,
11/17/11,FWD,-0.0003,,
11/18/11,FWD,-0.0186,,
11/21/11,FWD,-0.0041,,
11/22/11,FWD,-0.0221,,
11/23/11,FWD,-0.0025,,
11/25/11,FWD,0.0294,,
11/28/11,FWD,0.0026,,
11/29/11,FWD,0.0435,,
11/30/11,FWD,-0.0019,,
12/1/11,FWD,-0.0002,,
12/2/11,FWD,0.0103,,
12/5/11,FWD,0.0011,,
12/6/11,FWD,0.0023,,
12/7/11,FWD,-0.0211,,
12/8/11,FWD,0.0169,,
12/9/11,FWD,-0.0149,,
12/12/11,FWD,-0.0085,,
12/13/11,FWD,-0.0112,,
12/14/11,FWD,0.0033,,
12/15/11,FWD,0.0032,,
12/16/11,FWD,-0.0117,,
12/19/11,FWD,0.03,,
12/20/11,FWD,0.002,,
12/21/11,FWD,0.0085,,
12/22/11,FWD,0.009,,
12/23/11,FWD,0.0001,,
12/27/11,FWD,-0.0123,,
12/28/11,FWD,0.0107,,
12/29/11,FWD,-0.0042,,
12/30/11,FWD,0.0155,,
1/3/12,FWD,0.0004,,
1/4/12,FWD,0.0029,,
1/5/12,FWD,-0.0022,,
1/6/12,FWD,0.0023,,
1/9/12,FWD,0.0089,,
1/10/12,FWD,0.0004,,
1/11/12,FWD,0.0024,,
1/12/12,FWD,-0.0049,,
1/13/12,FWD,0.0035,,
1/17/12,FWD,0.0113,,
1/18/12,FWD,0.005,,
1/19/12,FWD,0.0007,,
1/20/12,FWD,0.0005,,
1/23/12,FWD,-0.001,,
1/24/12,FWD,0.0087,,
1/25/12,FWD,-0.0057,,
1/26/12,FWD,-0.0015,,
1/27/12,FWD,-0.0025,,
1/30/12,FWD,-0.0005,,
1/31/12,FWD,0.0091,,
2/1/12,FWD,0.0012,,
2/2/12,FWD,0.0147,,
2/3/12,FWD,-0.0004,,
2/6/12,FWD,0.002,,
2/7/12,FWD,0.0025,,
2/8/12,FWD,0.0015,,
2/9/12,FWD,-0.0069,,
2/10/12,FWD,0.007,,
2/13/12,FWD,-0.0008,,
2/14/12,FWD,-0.005,,
2/15/12,FWD,0.0112,,
2/16/12,FWD,0.0024,,
2/17/12,FWD,0.0007,,
2/21/12,FWD,-0.0033,,
2/22/12,FWD,0.0045,,
2/23/12,FWD,0.0018,,
2/24/12,FWD,0.0014,,
2/27/12,FWD,0.0035,,
2/28/12,FWD,-0.0046,,
2/29/12,FWD,0.0062,,
3/1/12,FWD,-0.0032,,
3/2/12,FWD,-0.0038,,
3/5/12,FWD,-0.0153,,
3/6/12,FWD,0.0072,,
3/7/12,FWD,0.0099,,
3/8/12,FWD,0.0036,,
3/9/12,FWD,0.0002,,
3/12/12,FWD,0.0185,,
3/13/12,FWD,-0.0012,,
3/14/12,FWD,0.006,,
3/15/12,FWD,0.0011,,
3/16/12,FWD,0.004,,
3/19/12,FWD,-0.003,,
3/20/12,FWD,-0.0018,,
3/21/12,FWD,-0.0072,,
3/22/12,FWD,0.0031,,
3/23/12,FWD,0.0139,,
3/26/12,FWD,-0.0027,,
3/27/12,FWD,-0.0047,,
3/28/12,FWD,-0.0016,,
3/29/12,FWD,0.0037,,
3/30/12,FWD,0.0076,,
4/2/12,FWD,-0.0038,,
4/3/12,FWD,-0.0102,,
4/4/12,FWD,-0.0003,,
4/5/12,FWD,-0.0113,,
4/9/12,FWD,-0.0171,,
4/10/12,FWD,0.0076,,
4/11/12,FWD,0.0138,,
4/12/12,FWD,-0.0125,,
4/13/12,FWD,-0.0005,,
4/16/12,FWD,0.0155,,
4/17/12,FWD,-0.004,,
4/18/12,FWD,-0.0059,,
4/19/12,FWD,0.0012,,
4/20/12,FWD,-0.0084,,
4/23/12,FWD,0.0037,,
4/24/12,FWD,0.0138,,
4/25/12,FWD,0.0067,,
4/26/12,FWD,0.0024,,
4/27/12,FWD,-0.0039,,
4/30/12,FWD,0.0057,,
5/1/12,FWD,-0.0024,,
5/2/12,FWD,-0.0075,,
5/3/12,FWD,-0.0161,,
5/4/12,FWD,0.0004,,
5/7/12,FWD,-0.0041,,
5/8/12,FWD,-0.0064,,
5/9/12,FWD,0.0028,,
5/10/12,FWD,-0.0033,,
5/11/12,FWD,-0.011,,
5/14/12,FWD,-0.0056,,
5/15/12,FWD,-0.0041,,
5/16/12,FWD,-0.0149,,
5/17/12,FWD,-0.0074,,
5/18/12,FWD,0.0161,,
5/21/12,FWD,0.0005,,
5/22/12,FWD,0.0017,,
5/23/12,FWD,0.0015,,
5/24/12,FWD,-0.0022,,
5/25/12,FWD,0.0112,,
5/29/12,FWD,-0.014,,
5/30/12,FWD,-0.0022,,
5/31/12,FWD,-0.0246,,
6/1/12,FWD,0.0001,,
6/4/12,FWD,0.0058,,
6/5/12,FWD,0.0233,,
6/6/12,FWD,-0.0001,,
6/7/12,FWD,0.0081,,
6/8/12,FWD,-0.0126,,
6/11/12,FWD,0.0117,,
6/12/12,FWD,-0.0067,,
6/13/12,FWD,0.0108,,
6/14/12,FWD,0.0103,,
6/15/12,FWD,0.0015,,
6/18/12,FWD,0.0098,,
6/19/12,FWD,-0.0016,,
6/20/12,FWD,-0.0221,,
6/21/12,FWD,0.0072,,
6/22/12,FWD,-0.0158,,
6/25/12,FWD,0.0048,,
6/26/12,FWD,0.0092,,
6/27/12,FWD,-0.0021,,
6/28/12,FWD,0.025,,
6/29/12,FWD,0.0025,,
7/2/12,FWD,0.0065,,
7/3/12,FWD,-0.0047,,
7/5/12,FWD,-0.0091,,
7/6/12,FWD,-0.0016,,
7/9/12,FWD,-0.0081,,
7/10/12,FWD,0.0001,,
7/11/12,FWD,-0.005,,
7/12/12,FWD,0.0165,,
7/13/12,FWD,-0.0023,,
7/16/12,FWD,0.0074,,
7/17/12,FWD,0.0068,,
7/18/12,FWD,0.0028,,
7/19/12,FWD,-0.01,,
7/20/12,FWD,-0.0089,,
7/23/12,FWD,-0.009,,
7/24/12,FWD,-0.0003,,
7/25/12,FWD,0.0166,,
7/26/12,FWD,0.0191,,
7/27/12,FWD,-0.0004,,
7/30/12,FWD,-0.0043,,
7/31/12,FWD,-0.0029,,
8/1/12,FWD,-0.0073,,
8/2/12,FWD,0.0192,,
8/3/12,FWD,0.0024,,
8/6/12,FWD,0.0051,,
8/7/12,FWD,0.0009,,
8/8/12,FWD,0.0008,,
8/9/12,FWD,0.0022,,
8/10/12,FWD,-0.0011,,
8/13/12,FWD,0,,
8/14/12,FWD,0.0015,,
8/15/12,FWD,0.0072,,
8/16/12,FWD,0.0019,,
8/17/12,FWD,0,,
8/20/12,FWD,-0.0035,,
8/21/12,FWD,0.0003,,
8/22/12,FWD,-0.0081,,
8/23/12,FWD,0.0066,,
8/24/12,FWD,-0.0005,,
8/27/12,FWD,-0.0007,,
8/28/12,FWD,0.0011,,
8/29/12,FWD,-0.0077,,
8/30/12,FWD,0.0051,,
8/31/12,FWD,-0.0011,,
9/4/12,FWD,-0.0008,,
9/5/12,FWD,0.0206,,
9/6/12,FWD,0.0041,,
9/7/12,FWD,-0.0061,,
9/10/12,FWD,0.0031,,
9/11/12,FWD,0.0024,,
9/12/12,FWD,0.0164,,
9/13/12,FWD,0.004,,
9/14/12,FWD,-0.0031,,
9/17/12,FWD,-0.0013,,
9/18/12,FWD,0.0012,,
9/19/12,FWD,-0.0004,,
9/20/12,FWD,-0.0001,,
9/21/12,FWD,-0.0022,,
9/24/12,FWD,-0.0104,,
9/25/12,FWD,-0.0055,,
9/26/12,FWD,0.0097,,
9/27/12,FWD,-0.0045,,
9/28/12,FWD,0.0027,,
10/1/12,FWD,0.0009,,
10/2/12,FWD,0.0038,,
